"SPECIES_CODE","COMMON_NAME","YEAR","HAUL","STATIONID","END_LATITUDE","END_LONGITUDE","WGTCPUE"
21720,"Pacific cod",2013,37,"M-07",59.00868,-164.00656,1508.21420432840993426905799660528179911
21720,"Pacific cod",2013,38,"G-07",57.0131,-164.02848,960.182474733445866541313219802995662486
21720,"Pacific cod",2013,38,"N-07",59.34431,-164.01469,1033.30144091013656231047535395361482318
21720,"Pacific cod",2013,39,"H-07",57.35073,-164.0078,651.228821016764453146564650488879277982
21720,"Pacific cod",2013,39,"N-06",59.32096,-164.67068,1451.864383241697545086701553494890068616
21720,"Pacific cod",2013,40,"I-07",57.67907,-164.00189,926.181831321291369743554695098126126953
21720,"Pacific cod",2013,40,"N-05",59.31106,-165.29136,3773.548332558282700780141856700646250439
21720,"Pacific cod",2013,41,"J-07",58.01184,-164.01513,538.475099674587391880042345150559491366
21720,"Pacific cod",2013,41,"M-05",58.99814,-165.30512,839.472556146394274055091893837332248976
21720,"Pacific cod",2013,42,"K-07",58.35024,-164.03491,2060.861745173673494434699066459293935871
21720,"Pacific cod",2013,42,"M-06",58.99245,-164.62294,2450.562917787765594286416479928869623885
21720,"Pacific cod",2013,43,"K-06",58.33112,-164.67198,2849.903090313658353512140701554153749659
21720,"Pacific cod",2013,43,"L-07",58.66404,-164.00593,319.383173148477191676533832365992675905
21720,"Pacific cod",2013,44,"J-06",57.98773,-164.60844,1941.178583603173422816693584827101522561
21720,"Pacific cod",2013,44,"L-06",58.67322,-164.67123,382.419435863715910909794681776040103273
21720,"Pacific cod",2013,45,"I-06",57.64423,-164.62003,805.508558028201946540872413218458322936
21720,"Pacific cod",2013,45,"L-05",58.65572,-165.29092,740.086732056344612012350097488218465333
21720,"Pacific cod",2013,46,"H-06",57.31722,-164.62574,456.38105412219767165469083134516986656
21720,"Pacific cod",2013,46,"K-05",58.31123,-165.29391,682.187700155766191535566613733954376803
21720,"Pacific cod",2013,47,"G-06",56.98398,-164.60332,2170.01871676809040481899987355640915039
21720,"Pacific cod",2013,47,"J-05",57.97982,-165.24628,1730.184229719753223749058237704145031319
21720,"Pacific cod",2013,48,"F-06",56.65434,-164.58242,467.630357968745648727913284164072512192
21720,"Pacific cod",2013,48,"I-05",57.65246,-165.24995,622.671414305581704391762022595880803741
21720,"Pacific cod",2013,49,"E-06",56.31722,-164.57449,400.571895975661209982659502734834389636
21720,"Pacific cod",2013,49,"H-05",57.32113,-165.22819,3030.818893854517511132889873882932432626
21720,"Pacific cod",2013,50,"D-06",55.9822,-164.58967,497.372837060878655332728123022750405766
21720,"Pacific cod",2013,50,"G-05",56.98107,-165.21888,2637.022438627391920977094607668110180462
21720,"Pacific cod",2013,51,"C-06",55.65784,-164.60547,2294.834658986874796531029951674708142546
21720,"Pacific cod",2013,51,"F-05",56.65185,-165.22181,471.389060763238308164854657680433075826
21720,"Pacific cod",2013,52,"B-06",55.32167,-164.54247,639.617283680745932695852099882107994108
21720,"Pacific cod",2013,52,"E-05",56.31744,-165.20306,151.36793877469612441091159827447672994
21720,"Pacific cod",2013,53,"A-06",55.03163,-164.5908,3055.918282195316061535608595204796748596
21720,"Pacific cod",2013,53,"D-05",55.98477,-165.17948,3.4904379452489903908243367295294540606
21720,"Pacific cod",2013,54,"AZ0504",54.86481,-165.51615,1139.046292811119147239718287302588504111
21720,"Pacific cod",2013,55,"A-04",55.00757,-165.75665,994.308329865445970314884172562075183798
21720,"Pacific cod",2013,56,"B-04",55.3429,-165.7737,296.020599499150818519048704666875206552
21720,"Pacific cod",2013,56,"Z-05",54.68321,-165.15337,915.423123513371529518846133439547325134
21720,"Pacific cod",2013,57,"D-04",56.01418,-165.76966,1534.814854693764885490415258326459133725
21720,"Pacific cod",2013,58,"E-04",56.34329,-165.80157,143.291781362939029545495140582733141881
21720,"Pacific cod",2013,58,"A-05",55.0007,-165.11414,874.880212812888269130092980561934411691
21720,"Pacific cod",2013,59,"F-04",56.66947,-165.85795,338.59512731865361870879833011640419393
21720,"Pacific cod",2013,59,"B-05",55.34689,-165.17437,939.475008698060754687663616434099100469
21720,"Pacific cod",2013,60,"F-03",56.66678,-166.47126,704.017455021776062710745926873048217106
21720,"Pacific cod",2013,60,"C-05",55.66416,-165.1937,1160.07209468778565272048469921338046026
21720,"Pacific cod",2013,61,"F-02",56.67118,-167.08052,88.71364559773455601722990701338194241511
21720,"Pacific cod",2013,61,"C-04",55.66828,-165.82649,322.269347581819287985942436858833701134
21720,"Pacific cod",2013,62,"E-02",56.32243,-167.03013,30.69708899866167914810305352250540828537
21720,"Pacific cod",2013,62,"C-03",55.69564,-166.3916,243.357447844074246144996792106369328112
21720,"Pacific cod",2013,63,"D-02",55.98793,-167.00139,1155.393537429319994075077377909016794062
21720,"Pacific cod",2013,63,"E-03",56.31003,-166.41687,294.354085816887600048755087726402041267
21720,"Pacific cod",2013,64,"C-02",55.65901,-166.99657,462.969105657677739288811693992107995638
21720,"Pacific cod",2013,64,"D-03",55.98401,-166.40069,1008.531569094515680430678743534177150001
21720,"Pacific cod",2013,65,"A-02",55.02048,-166.94611,0
21720,"Pacific cod",2013,65,"B-03",55.32179,-166.34858,2621.376880454238882680192454638708537677
21720,"Pacific cod",2013,66,"B-01",55.33822,-167.5552,1570.984478594208694326704148166708599157
21720,"Pacific cod",2013,66,"A-03",55.02005,-166.32926,312.040244215487712894138986612024638669
21720,"Pacific cod",2013,67,"C-18",55.67675,-168.20024,1083.729569461475050980012576693632925062
21720,"Pacific cod",2013,67,"B-02",55.34187,-166.97225,512.305562238682918318938936337645973655
21720,"Pacific cod",2013,68,"D-18",56.01468,-168.22283,1377.321051557476291535922108897858560751
21720,"Pacific cod",2013,68,"C-01",55.68113,-167.61492,581.042722668880926027536845407429733187
21720,"Pacific cod",2013,69,"E-18",56.33926,-168.23744,2607.857710616573956599206511245752092659
21720,"Pacific cod",2013,69,"D-01",56.0204,-167.61683,401.592074822865174429610960855412776155
21720,"Pacific cod",2013,70,"F-18",56.66931,-168.28166,189.849597880656029953909341681735978498
21720,"Pacific cod",2013,70,"E-01",56.35753,-167.65621,94.20640776708916967490641739141947669104
21720,"Pacific cod",2013,71,"G-18",57.00485,-168.34746,1301.783769689719167471893740701544502216
21720,"Pacific cod",2013,71,"F-01",56.6854,-167.67912,0
21720,"Pacific cod",2013,72,"H-18",57.33587,-168.36991,1399.108646675199976478268960970966365595
21720,"Pacific cod",2013,72,"G-01",57.01175,-167.7091,2374.120165236624653473367210887372862256
21720,"Pacific cod",2013,73,"H-01",57.33441,-167.73648,87.32189702493157854792569301410017044095
21720,"Pacific cod",2013,73,"G-02",56.99892,-167.06994,1212.96992570943568415104688043798329144
21720,"Pacific cod",2013,74,"H-02",57.3358,-167.10487,234.09141922912751068437386182031171408
21720,"Pacific cod",2013,74,"G-03",57.00102,-166.43912,984.001694101794913933578454818910166001
21720,"Pacific cod",2013,75,"H-03",57.33928,-166.48035,666.911117170140684398730110974260615577
21720,"Pacific cod",2013,75,"G-04",57.01179,-165.88843,179.727209072848642130383936087403132723
21720,"Pacific cod",2013,76,"I-03",57.676,-166.5058,510.347827501222076968170236357110538289
21720,"Pacific cod",2013,76,"H-04",57.35837,-165.86603,2359.773231373372666202055110568003538685
21720,"Pacific cod",2013,77,"J-03",58.01446,-166.53035,1032.802881673772369126824560192283019854
21720,"Pacific cod",2013,77,"I-04",57.6971,-165.87405,1198.970260435709960335457778973261653802
21720,"Pacific cod",2013,78,"K-03",58.34919,-166.54324,3698.453837855259952061866965753018331319
21720,"Pacific cod",2013,78,"J-04",58.02721,-165.90327,1107.37949168800033057298884506262126971
21720,"Pacific cod",2013,79,"L-03",58.69247,-166.552,1008.137106646503924533736588175991934903
21720,"Pacific cod",2013,79,"K-04",58.34339,-165.94097,2527.175786520053577971328083909614727901
21720,"Pacific cod",2013,80,"M-03",59.00263,-166.58879,1811.565999417428893947465262900441486012
21720,"Pacific cod",2013,80,"L-04",58.68802,-165.95115,3932.304311451230882510503363583932304311
21720,"Pacific cod",2013,81,"N-03",59.33118,-166.601,2181.057243975057581034773327341160608955
21720,"Pacific cod",2013,81,"M-04",59.01758,-165.93702,1586.772132109456392229344854684610652237
21720,"Pacific cod",2013,82,"O-03",59.67478,-166.648,3144.273390659088243308221890938486638033
21720,"Pacific cod",2013,82,"N-04",59.34305,-165.95192,1803.828888449963520071923479791712453149
21720,"Pacific cod",2013,83,"O-02",59.66435,-167.29317,17172.3517131073716107636197814836749739
21720,"Pacific cod",2013,83,"O-04",59.6411,-165.92624,6692.981145914667657616268095355426405491
21720,"Pacific cod",2013,84,"Q-02",60.33228,-167.295,975.382298354571089955740710385446213903
21720,"Pacific cod",2013,84,"N-02",59.33604,-167.25897,8184.636831116627596629348280758702263508
21720,"Pacific cod",2013,85,"M-02",58.99715,-167.23134,5382.353141118600885980987876915263402924
21720,"Pacific cod",2013,85,"Q-01",60.31797,-168.00477,1090.366807775692630682478611629275285356
21720,"Pacific cod",2013,86,"L-02",58.66135,-167.20717,2552.669965701448172006204624747088754265
21720,"Pacific cod",2013,86,"P-01",60.00339,-167.99609,377.430079738303337110217044213715487636
21720,"Pacific cod",2013,87,"O-01",59.65403,-167.95725,1243.718009357603374960904897808439609113
21720,"Pacific cod",2013,87,"K-02",58.32367,-167.18268,2845.247531582292627427375720902604912143
21720,"Pacific cod",2013,88,"N-01",59.30793,-167.91822,2756.63362111224530989578827776720473826
21720,"Pacific cod",2013,88,"J-02",57.98874,-167.18357,2962.000538331504112135629572272609789393
21720,"Pacific cod",2013,89,"M-01",58.98423,-167.89609,511.96682225029347029715055475657421303
21720,"Pacific cod",2013,89,"I-02",57.66242,-167.13239,716.175380413169078153633657644700742199
21720,"Pacific cod",2013,90,"I-01",57.66595,-167.77728,558.446366771561837337107232070754564069
21720,"Pacific cod",2013,90,"L-01",58.65144,-167.88297,3532.811497074069441750286258668734344598
21720,"Pacific cod",2013,91,"K-01",58.32439,-167.84861,1375.988547501707330811621071967884410069
21720,"Pacific cod",2013,91,"J-19",57.99481,-169.07786,1464.749337679853707515377785745605206623
21720,"Pacific cod",2013,92,"J-20",57.994,-169.73257,271.693539378560732028921690740242892294
21720,"Pacific cod",2013,92,"J-01",57.98866,-167.81483,1496.163380614718342519815959133524081178
21720,"Pacific cod",2013,93,"J-18",57.99862,-168.44583,1125.140628570346335991870298629580955717
21720,"Pacific cod",2013,93,"JI2019",57.82643,-169.36163,1003.328990483339014272022346872969856187
21720,"Pacific cod",2013,94,"I-20",57.65988,-169.62322,413.847710471248878995036684675366605677
21720,"Pacific cod",2013,94,"I-18",57.68189,-168.39737,731.423792139905168797094472113739874081
21720,"Pacific cod",2013,95,"IH2019",57.49713,-169.35939,842.303175079317240168203843122568810404
21720,"Pacific cod",2013,95,"JI1918",57.83609,-168.74848,925.918159870640735366630483388873708295
21720,"Pacific cod",2013,96,"H-20",57.32193,-169.57618,4214.06196264091148306980076923794897642
21720,"Pacific cod",2013,96,"I-19",57.64647,-169.0355,1527.836947229493871099046341303735218575
21720,"Pacific cod",2013,97,"HG2019",57.14583,-169.34199,602.56409588286518771597851458374481404
21720,"Pacific cod",2013,97,"IH1918",57.48898,-168.75787,1327.970315904872379383692587319487095295
21720,"Pacific cod",2013,98,"G-20",56.98564,-169.5369,1458.936433434580261383991434131338322976
21720,"Pacific cod",2013,99,"GF2019",56.81279,-169.31273,1192.844015043390648633570425388019337807
21720,"Pacific cod",2013,100,"H-19",57.3359,-168.9764,3510.507868341509901358916746127008220348
21720,"Pacific cod",2013,101,"HG1918",57.15563,-168.63606,1585.27798120086278195101585189714052689
21720,"Pacific cod",2013,101,"E-19",56.33168,-168.86516,1376.306671062244725673944192706812463435
21720,"Pacific cod",2013,102,"G-19",56.99455,-168.95534,926.823232088509897366663013690246342577
21720,"Pacific cod",2013,102,"E-20",56.36647,-169.45555,2835.681504480742914632606541316603718827
21720,"Pacific cod",2013,103,"GF1918",56.81575,-168.63081,225.048460926356924354398213048921189134
21720,"Pacific cod",2013,103,"E-21",56.33865,-170.0712,174.158291022652788481663754113853654123
21720,"Pacific cod",2013,104,"F-19",56.66571,-168.9412,369.777468176186979717559278873834474888
21720,"Pacific cod",2013,104,"F-21",56.67286,-170.11401,1339.968653677275656866129545262711714848
21720,"Pacific cod",2013,105,"F-20",56.6776,-169.55199,1491.947454018623846026360409484210890561
21720,"Pacific cod",2013,105,"GF2221",56.83629,-170.49588,2844.803847172182805281798505393166018551
21720,"Pacific cod",2013,106,"GF2120",56.84894,-169.93395,4178.525793664957184769872599578425243905
21720,"Pacific cod",2013,106,"E-22",56.33434,-170.6922,2730.464894131179158709528611174970542466
21720,"Pacific cod",2013,107,"F-22",56.67174,-170.73545,468.218298583046024415095582036069141686
21720,"Pacific cod",2013,108,"G-21",57.01511,-170.13419,3659.753239149908043932037328577959919981
21720,"Pacific cod",2013,108,"G-22",57.00984,-170.79181,383.564933869613203798201392526369595428
21720,"Pacific cod",2013,109,"HG2120",57.16869,-169.88468,577.397489737975750151434652986223676596
21720,"Pacific cod",2013,110,"H-21",57.34213,-170.24201,0
21720,"Pacific cod",2013,110,"H-22",57.35026,-170.83493,1097.213078779899056396752249286811498793
21720,"Pacific cod",2013,111,"I-22",57.6731,-170.88399,7361.812798355550611386188836018926840053
21720,"Pacific cod",2013,112,"HG2221",57.12223,-170.4668,3057.476749961814420466553366668658566782
21720,"Pacific cod",2013,112,"JI2221",57.84364,-170.63285,4396.418076220006016151051669481916838281
21720,"Pacific cod",2013,113,"IH2221",57.51646,-170.57996,3211.000780905465780027799986478364452737
21720,"Pacific cod",2013,113,"J-22",57.99294,-170.94053,6571.9632512964754564888718687880454961
21720,"Pacific cod",2013,114,"IH2120",57.50465,-169.97746,14801.5289185932174568790246859728372973
21720,"Pacific cod",2013,114,"J-21",58.00062,-170.30852,429.813660085096360487336579373250234296
21720,"Pacific cod",2013,115,"I-21",57.68013,-170.26722,11519.0309465204817236545272944680423666
21720,"Pacific cod",2013,115,"K-18",58.34752,-168.46195,401.329613548614507706894808605053405871
21720,"Pacific cod",2013,116,"JI2120",57.85113,-169.98306,94.51054751907176202098109817443345287227
21720,"Pacific cod",2013,116,"L-18",58.67328,-168.49526,1164.604887233399085654231611382696562449
21720,"Pacific cod",2013,117,"K-20",58.34234,-169.71558,198.952428805021108844709362928126098941
21720,"Pacific cod",2013,117,"M-18",59.01133,-168.53563,1820.538566948757549738246492221285883229
21720,"Pacific cod",2013,118,"K-19",58.33221,-169.112,277.753352646350766539840822078628854979
21720,"Pacific cod",2013,118,"N-18",59.3412,-168.57767,471.789413589114820294095939799840687204
21720,"Pacific cod",2013,119,"L-19",58.68122,-169.15965,238.599544933694647914446159110024478922
21720,"Pacific cod",2013,119,"O-18",59.67437,-168.62961,1006.499794406914033469218755813609594471
21720,"Pacific cod",2013,120,"M-19",59.02819,-169.17516,900.175452379081886505878964045355749339
21720,"Pacific cod",2013,120,"P-18",59.99607,-168.66598,2025.6767152413356578946477952197219943
21720,"Pacific cod",2013,121,"N-19",59.34881,-169.24292,1923.675200380162492115559825166278356207
21720,"Pacific cod",2013,121,"Q-18",60.33864,-168.69718,2759.787453153612483690442063315250462652
21720,"Pacific cod",2013,122,"O-19",59.67876,-169.26286,1303.857208231959255028099412990587437406
21720,"Pacific cod",2013,122,"Q-19",60.33419,-169.36562,1589.328352759195289108608529970855674734
21720,"Pacific cod",2013,123,"P-19",60.01272,-169.32439,1108.16950618158297273716992135412482721
21720,"Pacific cod",2013,123,"Q-20",60.33082,-170.04859,41.69156869321738630135958290087016557598
21720,"Pacific cod",2013,124,"P-20",59.99039,-169.95433,1577.939003714744226845893106726460968638
21720,"Pacific cod",2013,124,"Q-21",60.33664,-170.67655,0
21720,"Pacific cod",2013,125,"P-21",60.00169,-170.62804,95.08170022089433960114843094926275250593
21720,"Pacific cod",2013,125,"Q-22",60.33859,-171.37873,0.4924754976511073342344403751604469781488
21720,"Pacific cod",2013,126,"O-21",59.66227,-170.5797,25.00622712957065248918534959338825221925
21720,"Pacific cod",2013,126,"R-22",60.67613,-171.42919,0
21720,"Pacific cod",2013,127,"O-20",59.65727,-169.90707,606.377803550085054706172442827952077654
21720,"Pacific cod",2013,127,"S-22",60.99981,-171.48444,0
21720,"Pacific cod",2013,128,"N-20",59.31943,-169.85839,227.564607981811866175291152374004385124
21720,"Pacific cod",2013,128,"S-23",60.99842,-172.18216,0
21720,"Pacific cod",2013,129,"M-20",58.98414,-169.83644,1271.714110176329795518577456922062378169
21720,"Pacific cod",2013,129,"S-24",60.99944,-172.84598,0
21720,"Pacific cod",2013,130,"L-20",58.65196,-169.7973,845.340229989134371604491126403477001087
21720,"Pacific cod",2013,130,"R-24",60.65055,-172.73164,111.247211422958347387169882776209665489
21720,"Pacific cod",2013,131,"N-21",59.32008,-170.53387,88.9460641992091598183131731289478155985
21720,"Pacific cod",2013,131,"R-23",60.66281,-172.07775,0
21720,"Pacific cod",2013,132,"M-21",58.98742,-170.47707,26.59755906946539769827487195606912256552
21720,"Pacific cod",2013,132,"Q-23",60.32282,-172.06402,1.26819672639020234690221548759435242105
21720,"Pacific cod",2013,133,"L-21",58.65279,-170.43523,101.634920505188229778430368073828961387
21720,"Pacific cod",2013,133,"P-23",59.99237,-171.95293,1.42338611667696947029355496627370325129
21720,"Pacific cod",2013,134,"K-21",58.33728,-170.41273,456.550336454400490314663570896757850681
21720,"Pacific cod",2013,134,"P-22",59.99822,-171.28798,0
21720,"Pacific cod",2013,135,"K-22",58.35151,-170.978,4492.700222651732303907813266266820171355
21720,"Pacific cod",2013,135,"O-22",59.66691,-171.28406,3.47480502749169881061018534849658366755
21720,"Pacific cod",2013,136,"L-22",58.68428,-171.07767,608.265313148469455371973420308681595217
21720,"Pacific cod",2013,136,"O-23",59.67027,-171.92221,15.21460602178090967328635490070467648943
21720,"Pacific cod",2013,137,"M-22",59.01912,-171.12397,170.562227533413496033925646621043203737
21720,"Pacific cod",2013,137,"O-24",59.6683,-172.57499,737.8191503672415184696924856735451586
21720,"Pacific cod",2013,138,"N-24",59.31997,-172.50465,547.581382176843794267216063959751925977
21720,"Pacific cod",2013,138,"N-22",59.34185,-171.18774,0.6565706188819204860538221061302376569358
21720,"Pacific cod",2013,139,"M-24",58.98947,-172.43483,1552.58329116634448755373439673562114129
21720,"Pacific cod",2013,139,"N-23",59.32849,-171.85559,112.284536663769169412510270298080681828
21720,"Pacific cod",2013,140,"L-24",58.66066,-172.375,1707.069448427031719916128884612409778276
21720,"Pacific cod",2013,140,"M-23",58.98577,-171.76792,386.888332529984740885467845660954855522
21720,"Pacific cod",2013,141,"K-24",58.31335,-172.29579,2827.840915174473866221962002375377987475
21720,"Pacific cod",2013,141,"L-23",58.65355,-171.7182,3536.024106031961043205176846967875672854
21720,"Pacific cod",2013,142,"J-24",57.99119,-172.22504,3858.739902536684134161020486874623869642
21720,"Pacific cod",2013,142,"K-23",58.31925,-171.6365,4381.872376141584975734834079145792372575
21720,"Pacific cod",2013,143,"J-23",57.98153,-171.6085,3326.759524683819884847597164486472263732
21720,"Pacific cod",2013,143,"I-24",57.65495,-172.16131,1358.049083589651654250441380617923479008
21720,"Pacific cod",2013,144,"I-23",57.66112,-171.54181,2492.203337322111378654533722685128715093
21720,"Pacific cod",2013,144,"H-24",57.32825,-172.09603,5078.821276637196393040408272642124073932
21720,"Pacific cod",2013,145,"H-23",57.31502,-171.46429,2088.562754029638671970828418740935398214
21720,"Pacific cod",2013,145,"G-24",56.98294,-172.03454,5942.986301903704136708170144775043354572
21720,"Pacific cod",2013,146,"G-23",56.98451,-171.38375,1612.893685796628264788124252331542625789
21720,"Pacific cod",2013,146,"F-24",56.66492,-171.97137,804.745200269698391441736758212906373023
21720,"Pacific cod",2013,147,"F-23",56.65004,-171.33889,2519.680452086018686416300730416038567132
21720,"Pacific cod",2013,147,"G-26",57.00433,-173.25198,300.556586270871985157699443413729128015
21720,"Pacific cod",2013,148,"F-25",56.68387,-172.56819,2942.479160765910856303669557700332777075
21720,"Pacific cod",2013,148,"H-26",57.33249,-173.33902,252.362385211410503331012681145805506573
21720,"Pacific cod",2013,149,"G-25",57.01474,-172.64154,2748.833796924454686312601626252629067642
21720,"Pacific cod",2013,149,"I-26",57.67224,-173.38922,2454.220436367540994124664425040062883893
21720,"Pacific cod",2013,150,"H-25",57.36011,-172.81278,218.997306714655818643980885731936308563
21720,"Pacific cod",2013,150,"J-26",58.00916,-173.50119,2475.665434823636786040057992284417522997
21720,"Pacific cod",2013,151,"I-25",57.68257,-172.8029,1045.67705393089037898511224037040855689
21720,"Pacific cod",2013,151,"K-26",58.34178,-173.57487,1365.530446205868344705117688232134761215
21720,"Pacific cod",2013,152,"J-25",58.01764,-172.86371,2318.32850045367125585404247533595917829
21720,"Pacific cod",2013,152,"L-26",58.67418,-173.62763,901.639373144656761747060391369939048971
21720,"Pacific cod",2013,153,"K-25",58.34641,-172.92486,3935.096823906015030919378807220380690968
21720,"Pacific cod",2013,153,"M-26",59.00479,-173.71472,1330.160836071067496011134462868482444343
21720,"Pacific cod",2013,154,"L-25",58.68672,-172.99148,3295.753833694447375355968312542230159222
21720,"Pacific cod",2013,154,"N-26",59.34514,-173.79504,1150.172313771040642649577020370262331641
21720,"Pacific cod",2013,155,"M-25",59.01199,-173.06304,3139.752382648971230070366081767168433241
21720,"Pacific cod",2013,155,"ON2625",59.5097,-173.51084,1950.113354211158561804092895589348059937
21720,"Pacific cod",2013,156,"N-25",59.34441,-173.15091,2514.341210725092448734959405263157997353
21720,"Pacific cod",2013,156,"O-26",59.67226,-173.86538,1344.637151589008279422410940256419262095
21720,"Pacific cod",2013,157,"ON2524",59.51346,-172.89859,2429.111271550468764295026506703366581992
21720,"Pacific cod",2013,157,"PO2625",59.8414,-173.57977,966.304197356882275854991388782942660836
21720,"Pacific cod",2013,158,"O-25",59.6958,-173.24548,1660.678993170450606195666365031986782098
21720,"Pacific cod",2013,158,"P-25",60.00971,-173.29494,145.830082278080267868672158519542976001
21720,"Pacific cod",2013,159,"PO2524",59.84082,-172.90243,590.08474092177121563886880447179185383
21720,"Pacific cod",2013,159,"QP2625",60.11663,-173.76753,144.115368724703400990461208852127295324
21720,"Pacific cod",2013,160,"P-24",59.98296,-172.5597,4.86337363190717412168763368897649656336
21720,"Pacific cod",2013,160,"P-26",60.0045,-173.96265,1843.397283148415602060845236953122771718
21720,"Pacific cod",2013,161,"PO2423",59.843,-172.22482,191.320250404445382288809172117887036646
21720,"Pacific cod",2013,161,"PO2726",59.84091,-174.25256,2773.386889977100558136408896561747932941
21720,"Pacific cod",2013,162,"QP2423",60.17195,-172.34903,120.189023884965494743749069093583121542
21720,"Pacific cod",2013,162,"QP2726",60.16762,-174.36064,3365.612870700752291871625821672075141085
21720,"Pacific cod",2013,163,"QP2524",60.18668,-173.03721,477.560345381185149871619466820788612391
21720,"Pacific cod",2013,163,"Q-26",60.35086,-174.07353,1132.668379487457479030266615566523999018
21720,"Pacific cod",2013,164,"Q-25",60.28424,-173.37666,304.633884683855683622082965514123933562
21720,"Pacific cod",2013,164,"R-26",60.68017,-174.13091,85.62165165556852146489171099398088481415
21720,"Pacific cod",2013,165,"R-25",60.68276,-173.4621,180.820861980385467785511933421672308148
21720,"Pacific cod",2013,165,"S-26",61.00641,-174.18298,0
21720,"Pacific cod",2013,166,"T-26",61.34268,-174.33793,0
21720,"Pacific cod",2013,167,"S-25",61.01208,-173.50519,0
21720,"Pacific cod",2013,167,"U-26",61.67317,-174.43832,0.4327623423711853676474056698185180823902
21720,"Pacific cod",2013,168,"T-25",61.34,-173.58763,0
21720,"Pacific cod",2013,168,"T-27",61.33619,-175.01326,21.44542681319191461995297648647714459945
21720,"Pacific cod",2013,169,"U-25",61.67865,-173.66882,0
21720,"Pacific cod",2013,169,"U-27",61.67891,-175.08987,0
21720,"Pacific cod",2013,170,"V-25",61.99816,-173.75846,0.5568406199640726431999180330607412885069
21720,"Pacific cod",2013,170,"U-28",61.65869,-175.79421,15.72271025446006044336493882084320198029
21720,"Pacific cod",2013,171,"V-26",62.00127,-174.50209,1.14513306336087304944750632961289877883
21720,"Pacific cod",2013,171,"T-28",61.32353,-175.65418,0.6526408391732691365091412427068585929812
21720,"Pacific cod",2013,172,"V-27",62.00159,-175.19993,0
21720,"Pacific cod",2013,172,"S-28",60.99643,-175.57583,838.874130552206776348570179941069388681
21720,"Pacific cod",2013,173,"V-28",62.00057,-175.8575,0
21720,"Pacific cod",2013,173,"S-29",61.00409,-176.29297,2319.010595904010560963560734284830184053
21720,"Pacific cod",2013,174,"U-29",61.65135,-176.46907,5.49930389614878838059935931145572760848
21720,"Pacific cod",2013,174,"R-29",60.6668,-176.20001,1075.403039953333538363445623501596722252
21720,"Pacific cod",2013,175,"R-28",60.66551,-175.44286,1356.841158552218795390081750399994468928
21720,"Pacific cod",2013,176,"T-29",61.3505,-176.30309,856.516435982923317601640847549836565752
21720,"Pacific cod",2013,176,"S-27",60.99874,-174.87078,4.76618986797107125899217899496369999476
21720,"Pacific cod",2013,177,"R-27",60.65279,-174.81774,671.510458176536107121328485629336846693
21720,"Pacific cod",2013,178,"T-30",61.31292,-176.95219,3782.757659619462057494779621455204251766
21720,"Pacific cod",2013,178,"Q-27",60.32178,-174.71081,1080.716768304220450867599061755526633821
21720,"Pacific cod",2013,179,"P-27",59.9992,-174.60844,1573.192550459607504765197129335141340014
21720,"Pacific cod",2013,180,"S-30",61.00248,-176.99978,3527.696162106277526373261858585565103278
21720,"Pacific cod",2013,180,"P-28",59.99592,-175.27006,2486.116523614996804199198238528884675214
21720,"Pacific cod",2013,181,"S-31",60.99054,-177.65509,2253.213453366677633168222299422303103367
21720,"Pacific cod",2013,181,"Q-28",60.33828,-175.4119,1809.664617918266634924913737193556015901
21720,"Pacific cod",2013,182,"R-32",60.67354,-178.13557,1793.571702865004817806802413379603125802
21720,"Pacific cod",2013,182,"Q-29",60.33055,-176.04901,1769.197299213979733450631937400685530099
21720,"Pacific cod",2013,183,"R-31",60.66386,-177.47611,1400.711917720436258723406259831437274863
21720,"Pacific cod",2013,183,"P-29",59.99842,-175.93196,1938.663664223453356497878654567417028923
21720,"Pacific cod",2013,184,"R-30",60.662,-176.80301,3235.962014110154524838348828356630016049
21720,"Pacific cod",2013,184,"O-29",59.66727,-175.84029,655.236538950932984027406245132256801226
21720,"Pacific cod",2013,185,"Q-30",60.32299,-176.71925,1150.588106400331020011533510835427391791
21720,"Pacific cod",2013,185,"O-28",59.66635,-175.10446,1422.753789178879527238829887661226847806
21720,"Pacific cod",2013,186,"Q-31",60.31994,-177.37283,4831.06099593156290964820768402670748197
21720,"Pacific cod",2013,186,"O-27",59.65805,-174.45427,1274.547212669402876771076400269381352353
21720,"Pacific cod",2013,187,"N-27",59.32621,-174.44929,762.69370849103763479254445475969435121
21720,"Pacific cod",2013,188,"P-32",60.00448,-177.88568,1913.749343140322314201393192434758448035
21720,"Pacific cod",2013,188,"M-27",58.99281,-174.36882,1562.059491003239609087305445348316330849
21720,"Pacific cod",2013,189,"P-31",60.00351,-177.18509,1325.935021730916081209578955733300305923
21720,"Pacific cod",2013,189,"L-27",58.66192,-174.26447,1114.663386482139561537121639321509206952
21720,"Pacific cod",2013,190,"P-30",60.02099,-176.65749,3631.636223294776230882597899884136336867
21720,"Pacific cod",2013,190,"K-27",58.33158,-174.31167,2752.138314564137653120641882381981138007
21720,"Pacific cod",2013,191,"O-30",59.65339,-176.53219,658.245879249900360732228035570583949574
21720,"Pacific cod",2013,191,"L-28",58.70336,-174.88778,1148.479725199846899843730572979772738908
21720,"Pacific cod",2013,192,"O-31",59.65058,-177.13786,2203.66379310344827586206896551724137931
