"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"746",1996,1,4,0,0,1,38.5,38.5,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0
"747",1996,1,4,0,0,1,39.5,39.5,1.82,0,0,1,0,0,0,0,0,0,0,0,0,0
"748",1996,1,4,0,0,1,40.5,40.5,2.38,0,0,0.882352941176471,0.117647058823529,0,0,0,0,0,0,0,0,0
"749",1996,1,4,0,0,1,41.5,41.5,2.24,0,0,0.6875,0.3125,0,0,0,0,0,0,0,0,0
"750",1996,1,4,0,0,1,42.5,42.5,2.1,0,0,0.933333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0
"751",1996,1,4,0,0,1,43.5,43.5,1.96,0,0,0.857142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0
"752",1996,1,4,0,0,1,44.5,44.5,2.52,0,0,0.277777777777778,0.666666666666667,0.0555555555555556,0,0,0,0,0,0,0,0
"753",1996,1,4,0,0,1,45.5,45.5,2.8,0,0,0.15,0.85,0,0,0,0,0,0,0,0,0
"754",1996,1,4,0,0,1,46.5,46.5,2.66,0,0,0.421052631578947,0.526315789473684,0.0526315789473684,0,0,0,0,0,0,0,0
"755",1996,1,4,0,0,1,47.5,47.5,2.24,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"756",1996,1,4,0,0,1,48.5,48.5,3.36,0,0,0.0416666666666667,0.833333333333333,0.125,0,0,0,0,0,0,0,0
"757",1996,1,4,0,0,1,49.5,49.5,2.94,0,0,0.0476190476190476,0.857142857142857,0.0952380952380952,0,0,0,0,0,0,0,0
"758",1996,1,4,0,0,1,50.5,50.5,2.52,0,0,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0,0
"759",1996,1,4,0,0,1,51.5,51.5,1.96,0,0,0,0.785714285714286,0.214285714285714,0,0,0,0,0,0,0,0
"760",1996,1,4,0,0,1,52.5,52.5,2.38,0,0,0,0.823529411764706,0.176470588235294,0,0,0,0,0,0,0,0
"761",1996,1,4,0,0,1,53.5,53.5,2.38,0,0,0,0.647058823529412,0.352941176470588,0,0,0,0,0,0,0,0
"762",1996,1,4,0,0,1,54.5,54.5,1.96,0,0,0,0.642857142857143,0.285714285714286,0.0714285714285714,0,0,0,0,0,0,0
"763",1996,1,4,0,0,1,55.5,55.5,2.1,0,0,0,0.466666666666667,0.4,0.133333333333333,0,0,0,0,0,0,0
"764",1996,1,4,0,0,1,56.5,56.5,2.24,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"765",1996,1,4,0,0,1,57.5,57.5,1.82,0,0,0,0.307692307692308,0.615384615384615,0.0769230769230769,0,0,0,0,0,0,0
"766",1996,1,4,0,0,1,58.5,58.5,1.4,0,0,0,0.3,0.6,0.1,0,0,0,0,0,0,0
"767",1996,1,4,0,0,1,59.5,59.5,1.96,0,0,0,0.0714285714285714,0.785714285714286,0.142857142857143,0,0,0,0,0,0,0
"768",1996,1,4,0,0,1,60.5,60.5,1.12,0,0,0,0.125,0.75,0.125,0,0,0,0,0,0,0
"769",1996,1,4,0,0,1,61.5,61.5,1.54,0,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0,0,0,0,0,0,0
"770",1996,1,4,0,0,1,62.5,62.5,1.12,0,0,0,0,0.625,0.25,0.125,0,0,0,0,0,0
"771",1996,1,4,0,0,1,63.5,63.5,1.54,0,0,0,0,0.454545454545455,0.454545454545455,0.0909090909090909,0,0,0,0,0,0
"772",1996,1,4,0,0,1,64.5,64.5,1.4,0,0,0,0,0.2,0.7,0.1,0,0,0,0,0,0
"773",1996,1,4,0,0,1,65.5,65.5,0.56,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0
"774",1996,1,4,0,0,1,66.5,66.5,0.98,0,0,0,0,0.285714285714286,0.714285714285714,0,0,0,0,0,0,0
"775",1996,1,4,0,0,1,67.5,67.5,0.98,0,0,0,0,0.428571428571429,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,0
"776",1996,1,4,0,0,1,68.5,68.5,1.12,0,0,0,0,0,0.625,0.25,0.125,0,0,0,0,0
"777",1996,1,4,0,0,1,69.5,69.5,1.12,0,0,0,0,0.125,0.625,0.25,0,0,0,0,0,0
"778",1996,1,4,0,0,1,70.5,70.5,0.84,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0
"779",1996,1,4,0,0,1,71.5,71.5,0.56,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0
"780",1996,1,4,0,0,1,72.5,72.5,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0
"781",1996,1,4,0,0,1,73.5,73.5,0.7,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0
"782",1996,1,4,0,0,1,74.5,74.5,0.84,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"783",1996,1,4,0,0,1,75.5,75.5,0.98,0,0,0,0,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0
"784",1996,1,4,0,0,1,76.5,76.5,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0
"785",1996,1,4,0,0,1,77.5,77.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"786",1996,1,4,0,0,1,78.5,78.5,0.56,0,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0
"787",1996,1,4,0,0,1,79.5,79.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"788",1996,1,4,0,0,1,80.5,80.5,0.84,0,0,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0
"789",1996,1,4,0,0,1,81.5,81.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"790",1996,1,4,0,0,1,82.5,82.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0
"791",1996,1,4,0,0,1,83.5,83.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"792",1996,1,4,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"793",1996,1,4,0,0,1,93.5,93.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"794",1996,1,4,0,0,1,95.5,95.5,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0
"795",1996,1,4,0,0,1,96.5,96.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"796",1996,1,4,0,0,1,98.5,98.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0
"797",1997,1,4,0,0,1,10.5,10.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"798",1997,1,4,0,0,1,103.5,103.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"799",1997,1,4,0,0,1,11.5,11.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"800",1997,1,4,0,0,1,113.5,113.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0
"801",1997,1,4,0,0,1,12.5,12.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"802",1997,1,4,0,0,1,13.5,13.5,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0
"803",1997,1,4,0,0,1,14.5,14.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0
"804",1997,1,4,0,0,1,15.5,15.5,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0
"805",1997,1,4,0,0,1,16.5,16.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0
"806",1997,1,4,0,0,1,17.5,17.5,1.26,1,0,0,0,0,0,0,0,0,0,0,0,0
"807",1997,1,4,0,0,1,18.5,18.5,1.26,1,0,0,0,0,0,0,0,0,0,0,0,0
"808",1997,1,4,0,0,1,19.5,19.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0
"809",1997,1,4,0,0,1,20.5,20.5,1.96,1,0,0,0,0,0,0,0,0,0,0,0,0
"810",1997,1,4,0,0,1,21.5,21.5,1.54,1,0,0,0,0,0,0,0,0,0,0,0,0
"811",1997,1,4,0,0,1,22.5,22.5,1.12,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0
"812",1997,1,4,0,0,1,23.5,23.5,0.84,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"813",1997,1,4,0,0,1,24.5,24.5,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0
"814",1997,1,4,0,0,1,25.5,25.5,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0
"815",1997,1,4,0,0,1,26.5,26.5,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0
"816",1997,1,4,0,0,1,27.5,27.5,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0
"817",1997,1,4,0,0,1,28.5,28.5,0.84,0,1,0,0,0,0,0,0,0,0,0,0,0
"818",1997,1,4,0,0,1,29.5,29.5,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0
"819",1997,1,4,0,0,1,30.5,30.5,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0
"820",1997,1,4,0,0,1,31.5,31.5,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0
"821",1997,1,4,0,0,1,32.5,32.5,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0
"822",1997,1,4,0,0,1,33.5,33.5,1.68,0,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0
"823",1997,1,4,0,0,1,34.5,34.5,1.12,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0
"824",1997,1,4,0,0,1,35.5,35.5,1.96,0,0.571428571428571,0.428571428571429,0,0,0,0,0,0,0,0,0,0
"825",1997,1,4,0,0,1,36.5,36.5,1.26,0,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0,0,0,0
"826",1997,1,4,0,0,1,37.5,37.5,1.12,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
"827",1997,1,4,0,0,1,38.5,38.5,1.4,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0
"828",1997,1,4,0,0,1,39.5,39.5,0.98,0,0,1,0,0,0,0,0,0,0,0,0,0
"829",1997,1,4,0,0,1,40.5,40.5,1.68,0,0,1,0,0,0,0,0,0,0,0,0,0
"830",1997,1,4,0,0,1,41.5,41.5,1.96,0,0,0.928571428571429,0.0714285714285714,0,0,0,0,0,0,0,0,0
"831",1997,1,4,0,0,1,42.5,42.5,1.12,0,0,1,0,0,0,0,0,0,0,0,0,0
"832",1997,1,4,0,0,1,43.5,43.5,1.4,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0
"833",1997,1,4,0,0,1,44.5,44.5,2.38,0,0,0.647058823529412,0.352941176470588,0,0,0,0,0,0,0,0,0
"834",1997,1,4,0,0,1,45.5,45.5,1.82,0,0,0.615384615384615,0.384615384615385,0,0,0,0,0,0,0,0,0
"835",1997,1,4,0,0,1,46.5,46.5,1.54,0,0,0.545454545454545,0.454545454545455,0,0,0,0,0,0,0,0,0
"836",1997,1,4,0,0,1,47.5,47.5,1.96,0,0,0.357142857142857,0.642857142857143,0,0,0,0,0,0,0,0,0
"837",1997,1,4,0,0,1,48.5,48.5,2.1,0,0,0.0666666666666667,0.933333333333333,0,0,0,0,0,0,0,0,0
"838",1997,1,4,0,0,1,49.5,49.5,1.96,0,0,0.214285714285714,0.714285714285714,0,0.0714285714285714,0,0,0,0,0,0,0
"839",1997,1,4,0,0,1,50.5,50.5,1.96,0,0,0,1,0,0,0,0,0,0,0,0,0
"840",1997,1,4,0,0,1,51.5,51.5,2.66,0,0,0.105263157894737,0.789473684210526,0.0526315789473684,0.0526315789473684,0,0,0,0,0,0,0
"841",1997,1,4,0,0,1,52.5,52.5,2.52,0,0,0,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0,0
"842",1997,1,4,0,0,1,53.5,53.5,1.68,0,0,0,0.416666666666667,0.5,0.0833333333333333,0,0,0,0,0,0,0
"843",1997,1,4,0,0,1,54.5,54.5,2.1,0,0,0,0.4,0.466666666666667,0.133333333333333,0,0,0,0,0,0,0
"844",1997,1,4,0,0,1,55.5,55.5,1.68,0,0,0,0.416666666666667,0.5,0.0833333333333333,0,0,0,0,0,0,0
"845",1997,1,4,0,0,1,56.5,56.5,2.1,0,0,0,0.4,0.333333333333333,0.2,0.0666666666666667,0,0,0,0,0,0
"846",1997,1,4,0,0,1,57.5,57.5,2.38,0,0,0,0.352941176470588,0.470588235294118,0.176470588235294,0,0,0,0,0,0,0
"847",1997,1,4,0,0,1,58.5,58.5,2.24,0,0,0,0.0625,0.6875,0.1875,0.0625,0,0,0,0,0,0
"848",1997,1,4,0,0,1,59.5,59.5,2.24,0,0,0,0.125,0.5625,0.25,0,0.0625,0,0,0,0,0
"849",1997,1,4,0,0,1,60.5,60.5,1.26,0,0,0,0,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0
"850",1997,1,4,0,0,1,61.5,61.5,2.38,0,0,0,0,0.705882352941177,0.294117647058824,0,0,0,0,0,0,0
"851",1997,1,4,0,0,1,62.5,62.5,2.1,0,0,0,0.0666666666666667,0.6,0.333333333333333,0,0,0,0,0,0,0
"852",1997,1,4,0,0,1,63.5,63.5,1.26,0,0,0,0.111111111111111,0.555555555555556,0.333333333333333,0,0,0,0,0,0,0
"853",1997,1,4,0,0,1,64.5,64.5,2.38,0,0,0,0.0588235294117647,0.294117647058824,0.647058823529412,0,0,0,0,0,0,0
"854",1997,1,4,0,0,1,65.5,65.5,1.54,0,0,0,0,0.272727272727273,0.545454545454545,0.0909090909090909,0.0909090909090909,0,0,0,0,0
"855",1997,1,4,0,0,1,66.5,66.5,2.24,0,0,0,0,0.375,0.5,0.125,0,0,0,0,0,0
"856",1997,1,4,0,0,1,67.5,67.5,2.1,0,0,0,0,0.133333333333333,0.866666666666667,0,0,0,0,0,0,0
"857",1997,1,4,0,0,1,68.5,68.5,1.4,0,0,0,0,0.1,0.8,0.1,0,0,0,0,0,0
"858",1997,1,4,0,0,1,69.5,69.5,1.54,0,0,0,0,0.272727272727273,0.454545454545455,0.272727272727273,0,0,0,0,0,0
"859",1997,1,4,0,0,1,70.5,70.5,1.54,0,0,0,0,0.363636363636364,0.454545454545455,0.181818181818182,0,0,0,0,0,0
"860",1997,1,4,0,0,1,71.5,71.5,0.56,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"861",1997,1,4,0,0,1,72.5,72.5,0.98,0,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0,0,0,0,0,0
"862",1997,1,4,0,0,1,73.5,73.5,0.56,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0
"863",1997,1,4,0,0,1,74.5,74.5,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0
"864",1997,1,4,0,0,1,75.5,75.5,1.26,0,0,0,0,0.111111111111111,0.333333333333333,0.555555555555556,0,0,0,0,0,0
"865",1997,1,4,0,0,1,76.5,76.5,0.7,0,0,0,0,0,0.2,0.4,0.4,0,0,0,0,0
"866",1997,1,4,0,0,1,77.5,77.5,0.56,0,0,0,0,0.25,0,0.5,0.25,0,0,0,0,0
"867",1997,1,4,0,0,1,78.5,78.5,0.7,0,0,0,0,0,0.2,0.4,0.4,0,0,0,0,0
"868",1997,1,4,0,0,1,79.5,79.5,0.42,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0
"869",1997,1,4,0,0,1,80.5,80.5,0.84,0,0,0,0,0,0.166666666666667,0.333333333333333,0.5,0,0,0,0,0
"870",1997,1,4,0,0,1,81.5,81.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"871",1997,1,4,0,0,1,82.5,82.5,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0
"872",1997,1,4,0,0,1,83.5,83.5,0.56,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"873",1997,1,4,0,0,1,84.5,84.5,0.42,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0
"874",1997,1,4,0,0,1,85.5,85.5,0.56,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0
"875",1997,1,4,0,0,1,86.5,86.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"876",1997,1,4,0,0,1,87.5,87.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"877",1997,1,4,0,0,1,88.5,88.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"878",1997,1,4,0,0,1,89.5,89.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"879",1997,1,4,0,0,1,90.5,90.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0
"880",1997,1,4,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0
"881",1997,1,4,0,0,1,93.5,93.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"882",1997,1,4,0,0,1,95.5,95.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"883",1997,1,4,0,0,1,99.5,99.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0
"884",1998,1,4,0,0,1,10.5,10.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"885",1998,1,4,0,0,1,101.5,101.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"886",1998,1,4,0,0,1,11.5,11.5,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0
"887",1998,1,4,0,0,1,12.5,12.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0
"888",1998,1,4,0,0,1,13.5,13.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0
"889",1998,1,4,0,0,1,14.5,14.5,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0
"890",1998,1,4,0,0,1,15.5,15.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0
"891",1998,1,4,0,0,1,16.5,16.5,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0
"892",1998,1,4,0,0,1,17.5,17.5,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0
"893",1998,1,4,0,0,1,18.5,18.5,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0
"894",1998,1,4,0,0,1,19.5,19.5,0.28,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0
"895",1998,1,4,0,0,1,20.5,20.5,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0
"896",1998,1,4,0,0,1,21.5,21.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"897",1998,1,4,0,0,1,22.5,22.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"898",1998,1,4,0,0,1,23.5,23.5,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0
"899",1998,1,4,0,0,1,24.5,24.5,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0
"900",1998,1,4,0,0,1,25.5,25.5,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0
"901",1998,1,4,0,0,1,26.5,26.5,1.82,0,0.923076923076923,0.0769230769230769,0,0,0,0,0,0,0,0,0,0
"902",1998,1,4,0,0,1,27.5,27.5,1.96,0,1,0,0,0,0,0,0,0,0,0,0,0
"903",1998,1,4,0,0,1,28.5,28.5,1.96,0,0.928571428571429,0.0714285714285714,0,0,0,0,0,0,0,0,0,0
"904",1998,1,4,0,0,1,29.5,29.5,2.38,0,0.882352941176471,0.117647058823529,0,0,0,0,0,0,0,0,0,0
"905",1998,1,4,0,0,1,30.5,30.5,2.1,0,0.933333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0,0
"906",1998,1,4,0,0,1,31.5,31.5,2.1,0,0.733333333333333,0.266666666666667,0,0,0,0,0,0,0,0,0,0
"907",1998,1,4,0,0,1,32.5,32.5,2.24,0,0.875,0.125,0,0,0,0,0,0,0,0,0,0
"908",1998,1,4,0,0,1,33.5,33.5,1.82,0,0.923076923076923,0.0769230769230769,0,0,0,0,0,0,0,0,0,0
"909",1998,1,4,0,0,1,34.5,34.5,1.96,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
"910",1998,1,4,0,0,1,35.5,35.5,1.68,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
"911",1998,1,4,0,0,1,36.5,36.5,1.54,0,0.181818181818182,0.818181818181818,0,0,0,0,0,0,0,0,0,0
"912",1998,1,4,0,0,1,37.5,37.5,1.96,0,0.214285714285714,0.714285714285714,0.0714285714285714,0,0,0,0,0,0,0,0,0
"913",1998,1,4,0,0,1,38.5,38.5,1.26,0,0,1,0,0,0,0,0,0,0,0,0,0
"914",1998,1,4,0,0,1,39.5,39.5,1.12,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0
"915",1998,1,4,0,0,1,40.5,40.5,0.98,0,0,1,0,0,0,0,0,0,0,0,0,0
"916",1998,1,4,0,0,1,41.5,41.5,1.26,0,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0,0,0
"917",1998,1,4,0,0,1,42.5,42.5,0.56,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0
"918",1998,1,4,0,0,1,43.5,43.5,1.12,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0
"919",1998,1,4,0,0,1,44.5,44.5,1.54,0,0,0.272727272727273,0.727272727272727,0,0,0,0,0,0,0,0,0
"920",1998,1,4,0,0,1,45.5,45.5,1.26,0,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0,0,0
"921",1998,1,4,0,0,1,46.5,46.5,1.54,0,0,0.272727272727273,0.727272727272727,0,0,0,0,0,0,0,0,0
"922",1998,1,4,0,0,1,47.5,47.5,1.12,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"923",1998,1,4,0,0,1,48.5,48.5,1.82,0,0,0.230769230769231,0.538461538461538,0.230769230769231,0,0,0,0,0,0,0,0
"924",1998,1,4,0,0,1,49.5,49.5,1.12,0,0,0.125,0.875,0,0,0,0,0,0,0,0,0
"925",1998,1,4,0,0,1,50.5,50.5,1.68,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0
"926",1998,1,4,0,0,1,51.5,51.5,0.98,0,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0
"927",1998,1,4,0,0,1,52.5,52.5,1.12,0,0,0,1,0,0,0,0,0,0,0,0,0
"928",1998,1,4,0,0,1,53.5,53.5,0.84,0,0,0,1,0,0,0,0,0,0,0,0,0
"929",1998,1,4,0,0,1,54.5,54.5,1.12,0,0,0,0.25,0.625,0.125,0,0,0,0,0,0,0
"930",1998,1,4,0,0,1,55.5,55.5,1.26,0,0,0,0.333333333333333,0.333333333333333,0.222222222222222,0.111111111111111,0,0,0,0,0,0
"931",1998,1,4,0,0,1,56.5,56.5,1.68,0,0,0,0.416666666666667,0.416666666666667,0.166666666666667,0,0,0,0,0,0,0
"932",1998,1,4,0,0,1,57.5,57.5,1.54,0,0,0,0.272727272727273,0.545454545454545,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0
"933",1998,1,4,0,0,1,58.5,58.5,0.84,0,0,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0,0,0
"934",1998,1,4,0,0,1,59.5,59.5,1.26,0,0,0,0.111111111111111,0.444444444444444,0.333333333333333,0.111111111111111,0,0,0,0,0,0
"935",1998,1,4,0,0,1,60.5,60.5,1.68,0,0,0,0.0833333333333333,0.583333333333333,0.25,0.0833333333333333,0,0,0,0,0,0
"936",1998,1,4,0,0,1,61.5,61.5,2.1,0,0,0,0,0.666666666666667,0.266666666666667,0.0666666666666667,0,0,0,0,0,0
"937",1998,1,4,0,0,1,62.5,62.5,1.82,0,0,0,0,0.615384615384615,0.384615384615385,0,0,0,0,0,0,0
"938",1998,1,4,0,0,1,63.5,63.5,1.68,0,0,0,0.0833333333333333,0.333333333333333,0.5,0.0833333333333333,0,0,0,0,0,0
"939",1998,1,4,0,0,1,64.5,64.5,2.24,0,0,0,0,0.125,0.5625,0.3125,0,0,0,0,0,0
"940",1998,1,4,0,0,1,65.5,65.5,1.54,0,0,0,0,0.0909090909090909,0.454545454545455,0.363636363636364,0.0909090909090909,0,0,0,0,0
"941",1998,1,4,0,0,1,66.5,66.5,1.82,0,0,0,0,0.230769230769231,0.538461538461538,0.0769230769230769,0.153846153846154,0,0,0,0,0
"942",1998,1,4,0,0,1,67.5,67.5,0.84,0,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0
"943",1998,1,4,0,0,1,68.5,68.5,1.12,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"944",1998,1,4,0,0,1,69.5,69.5,1.12,0,0,0,0,0.25,0.375,0.375,0,0,0,0,0,0
"945",1998,1,4,0,0,1,70.5,70.5,1.26,0,0,0,0,0.111111111111111,0.666666666666667,0.111111111111111,0.111111111111111,0,0,0,0,0
"946",1998,1,4,0,0,1,71.5,71.5,0.7,0,0,0,0,0,0.2,0.4,0.4,0,0,0,0,0
"947",1998,1,4,0,0,1,72.5,72.5,0.7,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0
"948",1998,1,4,0,0,1,73.5,73.5,0.98,0,0,0,0,0,0.142857142857143,0.714285714285714,0.142857142857143,0,0,0,0,0
"949",1998,1,4,0,0,1,74.5,74.5,1.26,0,0,0,0,0,0.333333333333333,0.444444444444444,0.222222222222222,0,0,0,0,0
"950",1998,1,4,0,0,1,75.5,75.5,0.7,0,0,0,0,0,0.4,0.4,0,0.2,0,0,0,0
"951",1998,1,4,0,0,1,76.5,76.5,0.56,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0
"952",1998,1,4,0,0,1,77.5,77.5,1.12,0,0,0,0,0,0.25,0.375,0.375,0,0,0,0,0
"953",1998,1,4,0,0,1,78.5,78.5,0.7,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0
"954",1998,1,4,0,0,1,79.5,79.5,0.42,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0
"955",1998,1,4,0,0,1,80.5,80.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"956",1998,1,4,0,0,1,81.5,81.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"957",1998,1,4,0,0,1,82.5,82.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"958",1998,1,4,0,0,1,83.5,83.5,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0
"959",1998,1,4,0,0,1,84.5,84.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"960",1998,1,4,0,0,1,85.5,85.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"961",1998,1,4,0,0,1,86.5,86.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"962",1998,1,4,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"963",1998,1,4,0,0,1,9.5,9.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"964",1998,1,4,0,0,1,90.5,90.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"965",1998,1,4,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"966",1998,1,4,0,0,1,93.5,93.5,0.42,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0
"967",1998,1,4,0,0,1,95.5,95.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"968",1998,1,4,0,0,1,96.5,96.5,0.28,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
"969",1999,1,4,0,0,1,10.5,10.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0
"970",1999,1,4,0,0,1,11.5,11.5,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0
"971",1999,1,4,0,0,1,12.5,12.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0
"972",1999,1,4,0,0,1,13.5,13.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0
