year,delivery,adfg,vessel_name,ft_number,landing_rpt,length_cm,weight_lbs,weight_kg
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,52,3,1.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,77,13,5.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,76,14.7,6.7
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,76,12,5.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,60,6,2.7
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,61,5.7,2.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,67,7.8,3.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,66,7.1,3.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,83,16.8,7.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,48,2.7,1.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,66,7,3.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,95,24.8,11.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,76,11.5,5.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,77,10.7,4.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,73,9.3,4.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,86,16.5,7.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,73,8.4,3.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,81,11.7,5.3
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,63,6.4,2.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,102,37.2,16.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,73,11.2,5.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,83,18.7,8.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,50,3,1.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,63,6.4,2.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,96,28.8,13.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,64,6.2,2.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,86,14,6.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,60,6.1,2.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,89,20.5,9.3
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,72,9.8,4.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,88,15.6,7.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,68,8.4,3.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,79,10.4,4.7
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,83,13,5.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,77,13.9,6.3
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,92,24.6,11.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,64,7.6,3.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,86,17.2,7.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,86,18.4,8.3
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,70,9.1,4.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,89,23.7,10.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,72,9.8,4.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,70,9.1,4.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,86,18.7,8.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,69,8.3,3.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,66,8.4,3.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,80,15.5,7.0
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,74,11.2,5.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,67,7.7,3.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,72,10.3,4.7
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,60,5.7,2.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,69,9.2,4.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,87,20.2,9.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,71,9.7,4.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,75,9.7,4.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,51,3.2,1.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,65,7.5,3.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,88,20.7,9.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,67,7.9,3.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,90,21.2,9.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,69,8.5,3.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,50,3,1.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,77,10.8,4.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,87,19.4,8.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,67,8.3,3.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,73,11.8,5.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,60,5.7,2.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,91,24.4,11.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,74,12,5.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,66,7.9,3.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,96,24.6,11.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,61,6.5,2.9
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,75,10.4,4.7
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,71,9.5,4.3
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,53,3.7,1.7
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,73,11.5,5.2
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,77,13.4,6.1
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,61,6.2,2.8
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,75,12.1,5.5
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,86,14.5,6.6
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,63,7.5,3.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,52,2.8,1.3
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,76,12,5.4
2023,OPC23F0006,999999,Multi Vessel/Mixed Delivery,D23  000712/D23  000711/D23  000710,8877328/8877327/8877326,89,21.9,9.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,55,6,2.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,6.8,3.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,64,7.5,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,10.2,4.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,60,5.3,2.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,99,21.4,9.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,66,7.6,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,95,29.1,13.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,85,17.5,7.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,9.9,4.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,91,19.7,8.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,58,5.4,2.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,7.6,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,60,7,3.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,7,3.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,10.8,4.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,88,18.6,8.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,54,3.7,1.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,72,7.3,3.3
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,73,11,5.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,7.5,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,9.9,4.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,83,17.5,7.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,10.8,4.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,68,10.8,4.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,81,17.1,7.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,76,10.5,4.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,95,18.7,8.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,59,5.8,2.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,50,2.6,1.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,7.3,3.3
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,89,15,6.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,68,7.9,3.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,75,12.4,5.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,73,8.8,4.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,9,4.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,75,8.7,3.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,7.9,3.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,94,23.1,10.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,7.7,3.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,74,11.3,5.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,8.5,3.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,74,8.7,3.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,58,3.6,1.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,10.4,4.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,7.9,3.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,61,5.9,2.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,81,17.1,7.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,72,10.6,4.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,82,16.4,7.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,63,6.4,2.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,97,22.8,10.3
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,97,28.2,12.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,63,6.6,3.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,56,3.2,1.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,4.3,2.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,58,4.8,2.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,6,2.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,8.1,3.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,47,2.5,1.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,63,5,2.3
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,66,6.7,3.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,71,8.2,3.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,94,25.2,11.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,62,5.8,2.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,10.6,4.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,10,4.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,8.5,3.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,63,6.6,3.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,74,7.4,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,55,3.2,1.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,6.5,2.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,77,10.5,4.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,53,3.4,1.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,63,4.7,2.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,85,13.7,6.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,7.4,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,81,15.5,7.0
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,61,5,2.3
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,97,34.2,15.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,73,10.1,4.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,60,4.6,2.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,73,10.1,4.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,7,3.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,60,3.8,1.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,72,9.4,4.3
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,61,5.4,2.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,6,2.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,69,9.6,4.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,57,5.2,2.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,98,34.1,15.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,67,8.3,3.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,60,6.4,2.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,89,15.6,7.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,81,15.8,7.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,57,3.5,1.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,62,5.9,2.7
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,65,7.8,3.5
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,68,7.4,3.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,66,6.5,2.9
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,87,20,9.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,62,5.2,2.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,75,9.8,4.4
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,74,10.2,4.6
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,9.2,4.2
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,70,8.4,3.8
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,98,26.7,12.1
2023,OPC23F0007,999999,Multi Vessel/Mixed Delivery,D23  000833/D23  000832,8876242/8876241,61,5.4,2.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,6.9,3.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,90,23.8,10.8
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,60,4.7,2.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,72,8.9,4.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,7.3,3.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,49,2.8,1.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,7.6,3.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,59,4.6,2.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,71,9.5,4.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,95,20.2,9.2
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,81,12.1,5.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,79,10.1,4.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,5.9,2.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,73,8.6,3.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,61,5.1,2.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,72,8.6,3.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,89,16.2,7.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,5.9,2.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,61,5.3,2.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,6.9,3.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,65,5.9,2.7
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,9.5,4.3
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,65,7.9,3.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,86,20.8,9.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,62,5.6,2.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,70,10.2,4.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,66,5.7,2.6
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,8.6,3.9
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,57,4.7,2.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,93,24.5,11.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,68,7.6,3.4
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,61,4.7,2.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,64,5.6,2.5
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,69,6.7,3.0
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,58,4.6,2.1
2023,OPC23F0008,76034,Cynosure,E23  004616,8893639,63,5.6,2.5
