"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR","STRATUM","STATIONID","LATITUDE","LONGITUDE","CPUE_KGHA","CPUE_NOHA"
"21720","Gadus macrocephalus","Pacific cod",2021,20,"O-04",59.60133,-165.86843,11.8951,3.3264
"21720","Gadus macrocephalus","Pacific cod",2021,20,"O-03",59.66568,-166.57287,1.8977,0.6469
"21720","Gadus macrocephalus","Pacific cod",2021,20,"N-03",59.38012,-166.62137,3.926,4.6474
"21720","Gadus macrocephalus","Pacific cod",2021,20,"M-03",59.02736,-166.58478,6.5029,4.4956
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-28",59.01104,-174.97884,7.1987,2.3531
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-28",58.76205,-174.92225,10.5369,2.8768
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-29",58.67524,-175.52778,3.1385,1.086
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-29",58.98363,-175.7311,7.2616,1.2801
"21720","Gadus macrocephalus","Pacific cod",2019,61,"N-29",59.32005,-175.7512,8.6754,2.5504
"21720","Gadus macrocephalus","Pacific cod",2019,61,"N-30",59.33352,-176.36483,5.298,1.7569
"21720","Gadus macrocephalus","Pacific cod",2019,61,"O-30",59.65955,-176.5238,4.4161,0.9762
"21720","Gadus macrocephalus","Pacific cod",2019,61,"O-29",59.66695,-175.89689,13.7201,3.3741
"21720","Gadus macrocephalus","Pacific cod",2019,61,"P-29",60.00301,-175.89775,12.1248,2.1679
"21720","Gadus macrocephalus","Pacific cod",2019,61,"P-30",60.00054,-176.65216,4.3534,0.9976
"21720","Gadus macrocephalus","Pacific cod",2019,61,"P-31",59.99736,-177.1865,4.2452,0.7847
"21720","Gadus macrocephalus","Pacific cod",2019,61,"Q-31",60.32537,-177.38186,12.6468,2.7319
"21720","Gadus macrocephalus","Pacific cod",2019,61,"R-30",60.68319,-176.8278,8.3925,1.8945
"21720","Gadus macrocephalus","Pacific cod",2019,61,"Q-30",60.33399,-176.72058,8.4675,2.0306
"21720","Gadus macrocephalus","Pacific cod",2019,61,"Q-29",60.32518,-176.02738,14.695,3.3223
"21720","Gadus macrocephalus","Pacific cod",2019,61,"R-29",60.66132,-176.19445,9.5473,2.575
"21720","Gadus macrocephalus","Pacific cod",2019,61,"R-28",60.68529,-175.45973,6.3175,1.4761
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-30",58.66973,-176.15867,3.6742,1.2113
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-24",58.68922,-172.37741,17.3822,4.3942
"21720","Gadus macrocephalus","Pacific cod",2019,61,"K-24",58.35032,-172.30375,10.5035,4.8665
"21720","Gadus macrocephalus","Pacific cod",2019,61,"J-24",58.0029,-172.25394,29.5047,8.0209
"21720","Gadus macrocephalus","Pacific cod",2019,61,"I-24",57.68589,-172.18885,17.3912,2.9391
"21720","Gadus macrocephalus","Pacific cod",2019,61,"H-24",57.34208,-172.11345,7.0996,1.2521
"21720","Gadus macrocephalus","Pacific cod",2019,61,"G-24",57.01113,-172.0566,3.1622,1.3103
"21720","Gadus macrocephalus","Pacific cod",2019,61,"F-24",56.68513,-171.98363,7.1381,2.5418
"21720","Gadus macrocephalus","Pacific cod",2019,61,"F-25",56.67724,-172.59582,18.8261,5.0228
"21720","Gadus macrocephalus","Pacific cod",2019,61,"G-25",57.00957,-172.64288,10.2811,1.9855
"21720","Gadus macrocephalus","Pacific cod",2019,61,"H-25",57.32882,-172.81515,3.3215,0.7774
"21720","Gadus macrocephalus","Pacific cod",2019,61,"I-25",57.65889,-172.78308,11.4865,3.0122
"21720","Gadus macrocephalus","Pacific cod",2019,61,"J-25",58.0039,-172.81196,12.6452,2.8255
"21720","Gadus macrocephalus","Pacific cod",2019,61,"K-25",58.3141,-172.91488,13.3103,4.1422
"21720","Gadus macrocephalus","Pacific cod",2019,61,"G-23",57.0202,-171.39382,9.2645,1.7816
"21720","Gadus macrocephalus","Pacific cod",2019,61,"F-23",56.68099,-171.3587,16.0988,2.7942
"21720","Gadus macrocephalus","Pacific cod",2019,61,"K-26",58.32507,-173.56697,16.1118,4.6187
"21720","Gadus macrocephalus","Pacific cod",2019,61,"K-27",58.33233,-174.28411,1.2535,0.3776
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-27",58.6584,-174.27427,0.6041,0.187
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-26",58.65356,-173.62373,15.7795,4.3133
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-26",58.97838,-173.7082,8.014,3.1399
"21720","Gadus macrocephalus","Pacific cod",2019,61,"G-26",56.98109,-173.23429,4.4969,0.8437
"21720","Gadus macrocephalus","Pacific cod",2019,61,"H-26",57.31562,-173.30325,8.0467,3.1605
"21720","Gadus macrocephalus","Pacific cod",2019,61,"I-26",57.69571,-173.4015,16.2022,6.1331
"21720","Gadus macrocephalus","Pacific cod",2019,61,"J-26",58.00709,-173.47291,9.2592,3.3236
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-31",58.66424,-176.78598,7.1402,1.7201
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-32",58.98276,-177.51758,1.7112,0.8231
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-31",58.98671,-176.93687,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,61,"N-31",59.31536,-177.0554,2.0148,0.4198
"21720","Gadus macrocephalus","Pacific cod",2019,61,"O-31",59.64438,-177.13049,2.2133,0.4383
"21720","Gadus macrocephalus","Pacific cod",2019,61,"P-32",59.99504,-177.89548,5.5658,1.1336
"21720","Gadus macrocephalus","Pacific cod",2019,61,"Q-28",60.34982,-175.39316,12.1277,1.6472
"21720","Gadus macrocephalus","Pacific cod",2019,61,"P-28",60.01306,-175.24875,13.5747,3.6782
"21720","Gadus macrocephalus","Pacific cod",2019,61,"O-28",59.68074,-175.12329,13.6494,4.0287
"21720","Gadus macrocephalus","Pacific cod",2019,61,"N-28",59.35162,-175.09687,4.5279,1.0235
"21720","Gadus macrocephalus","Pacific cod",2019,61,"R-32",60.64665,-178.18719,2.2817,0.4334
"21720","Gadus macrocephalus","Pacific cod",2019,61,"R-31",60.66694,-177.56204,4.1334,1.0459
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-30",59.02177,-176.31946,5.3117,1.4644
"21720","Gadus macrocephalus","Pacific cod",2019,62,"Q-27",60.33078,-174.74634,3.3315,0.6799
"21720","Gadus macrocephalus","Pacific cod",2019,42,"JI2120",57.80848,-170.01486,18.3719,4.4809
"21720","Gadus macrocephalus","Pacific cod",2019,42,"J-19",58.0113,-169.05457,22.4119,5.8864
"21720","Gadus macrocephalus","Pacific cod",2019,42,"JI1918",57.83691,-168.74847,10.6122,2.5377
"21720","Gadus macrocephalus","Pacific cod",2019,42,"I-19",57.67412,-169.02108,24.7171,8.7435
"21720","Gadus macrocephalus","Pacific cod",2019,42,"IH2019",57.50145,-169.37841,7.4457,5.4863
"21720","Gadus macrocephalus","Pacific cod",2019,42,"GF2120",56.82388,-169.89744,1.6872,1.4969
"21720","Gadus macrocephalus","Pacific cod",2019,42,"G-21",57.03026,-170.2142,2.1654,1.9334
"21720","Gadus macrocephalus","Pacific cod",2019,42,"G-22",56.98782,-170.78571,4.1975,0.7883
"21720","Gadus macrocephalus","Pacific cod",2019,42,"HG2221",57.10288,-170.46517,39.7072,26.287
"21720","Gadus macrocephalus","Pacific cod",2019,42,"J-22",57.99665,-170.99783,9.9271,1.9593
"21720","Gadus macrocephalus","Pacific cod",2019,42,"J-21",57.99431,-170.34749,7.166,2.4817
"21720","Gadus macrocephalus","Pacific cod",2019,43,"N-25",59.32145,-173.14999,31.007,6.6297
"21720","Gadus macrocephalus","Pacific cod",2019,43,"PO2423",59.82699,-172.26662,13.8081,5.0095
"21720","Gadus macrocephalus","Pacific cod",2019,43,"O-23",59.66747,-171.90611,11.0207,3.8696
"21720","Gadus macrocephalus","Pacific cod",2019,43,"P-23",60.0023,-171.93329,36.5548,16.8536
"21720","Gadus macrocephalus","Pacific cod",2019,43,"Q-23",60.31376,-172.06412,36.8882,34.8884
"21720","Gadus macrocephalus","Pacific cod",2019,43,"N-24",59.32015,-172.49381,24.0678,5.5648
"21720","Gadus macrocephalus","Pacific cod",2019,43,"ON2524",59.49626,-172.86179,30.0297,7.1137
"21720","Gadus macrocephalus","Pacific cod",2019,43,"O-24",59.65889,-172.57127,22.4767,5.3698
"21720","Gadus macrocephalus","Pacific cod",2019,43,"PO2524",59.83152,-172.91294,7.7079,3.5371
"21720","Gadus macrocephalus","Pacific cod",2019,43,"Q-26",60.32021,-174.09317,12.6019,3.2124
"21720","Gadus macrocephalus","Pacific cod",2019,43,"QP2625",60.14588,-173.76572,11.3625,2.3858
"21720","Gadus macrocephalus","Pacific cod",2019,43,"P-26",60.02807,-173.94196,7.0969,1.6655
"21720","Gadus macrocephalus","Pacific cod",2019,43,"N-23",59.3445,-171.82701,23.95,6.9026
"21720","Gadus macrocephalus","Pacific cod",2019,43,"ON2625",59.48009,-173.4851,8.3696,2.5776
"21720","Gadus macrocephalus","Pacific cod",2019,43,"QP2726",60.13656,-174.37413,11.4682,2.4216
"21720","Gadus macrocephalus","Pacific cod",2019,43,"O-25",59.64903,-173.23965,11.5117,3.0741
"21720","Gadus macrocephalus","Pacific cod",2019,43,"PO2625",59.82322,-173.57257,17.28,3.6544
"21720","Gadus macrocephalus","Pacific cod",2019,43,"P-25",60.00824,-173.29398,14.4273,7.4172
"21720","Gadus macrocephalus","Pacific cod",2019,43,"P-24",59.99665,-172.69437,24.8075,14.3059
"21720","Gadus macrocephalus","Pacific cod",2019,43,"QP2423",60.15575,-172.36572,21.6467,27.0236
"21720","Gadus macrocephalus","Pacific cod",2019,43,"QP2524",60.15574,-172.97577,16.7057,21.6885
"21720","Gadus macrocephalus","Pacific cod",2019,43,"Q-25",60.30535,-173.38023,10.9549,17.2383
"21720","Gadus macrocephalus","Pacific cod",2019,50,"E-19",56.33681,-168.85656,4.6373,1.7404
"21720","Gadus macrocephalus","Pacific cod",2019,50,"E-20",56.33653,-169.30074,6.7451,4.1784
"21720","Gadus macrocephalus","Pacific cod",2019,50,"E-21",56.33384,-170.05454,1.4856,0.3961
"21720","Gadus macrocephalus","Pacific cod",2019,50,"A-02",54.99162,-166.9309,1.1347,0.5951
"21720","Gadus macrocephalus","Pacific cod",2019,50,"B-02",55.33839,-166.96766,1.4821,0.3642
"21720","Gadus macrocephalus","Pacific cod",2019,50,"C-02",55.64734,-166.97629,4.9095,0.9441
"21720","Gadus macrocephalus","Pacific cod",2019,50,"D-02",55.97586,-167.00551,1.0899,0.3778
"21720","Gadus macrocephalus","Pacific cod",2019,50,"D-03",56.00619,-166.39997,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"C-03",55.68473,-166.40486,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"B-03",55.36259,-166.36918,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"A-03",55.0235,-166.35313,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"B-01",55.33674,-167.5503,3.9822,1.1621
"21720","Gadus macrocephalus","Pacific cod",2019,50,"C-01",55.66719,-167.55617,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"C-18",55.66095,-168.16686,15.5087,6.2494
"21720","Gadus macrocephalus","Pacific cod",2019,50,"D-18",55.99973,-168.22279,17.8074,7.1499
"21720","Gadus macrocephalus","Pacific cod",2019,50,"D-01",56.00762,-167.63406,6.9811,1.5653
"21720","Gadus macrocephalus","Pacific cod",2019,50,"E-01",56.33738,-167.61958,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"E-18",56.33855,-168.22554,7.8395,3.3536
"21720","Gadus macrocephalus","Pacific cod",2019,50,"F-18",56.65516,-168.31849,2.85,0.5738
"21720","Gadus macrocephalus","Pacific cod",2019,50,"A-05",54.98716,-165.15827,21.1442,5.0509
"21720","Gadus macrocephalus","Pacific cod",2019,50,"B-05",55.30889,-165.16651,0.7125,0.3981
"21720","Gadus macrocephalus","Pacific cod",2019,50,"E-02",56.3255,-167.01806,2.1897,0.7891
"21720","Gadus macrocephalus","Pacific cod",2019,50,"C-04",55.67362,-165.80805,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"B-04",55.35226,-165.78851,0,0
"21720","Gadus macrocephalus","Pacific cod",2019,50,"A-04",55.00953,-165.76491,1.3178,0.3882
"21720","Gadus macrocephalus","Pacific cod",2019,50,"AZ0504",54.83603,-165.54579,7.7026,4.9936
"21720","Gadus macrocephalus","Pacific cod",2019,61,"E-22",56.34082,-170.64435,10.0757,2.9154
"21720","Gadus macrocephalus","Pacific cod",2019,61,"F-22",56.67279,-170.73415,6.2575,1.1482
"21720","Gadus macrocephalus","Pacific cod",2019,61,"L-25",58.66109,-172.97932,29.1393,7.1905
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-25",58.99056,-173.06274,21.7344,4.9267
"21720","Gadus macrocephalus","Pacific cod",2019,61,"M-27",59.00625,-174.3638,9.8434,2.6222
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-01",58.33125,-167.82634,12.575,7.1736
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-18",58.34709,-168.47399,12.9119,5.3514
"21720","Gadus macrocephalus","Pacific cod",2019,41,"J-01",57.99647,-167.82595,6.6319,3.2509
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-20",58.31949,-169.72579,32.0074,10.8177
"21720","Gadus macrocephalus","Pacific cod",2019,41,"L-20",58.64867,-169.77592,27.7572,6.3947
"21720","Gadus macrocephalus","Pacific cod",2019,41,"M-19",59.02694,-169.1629,6.2985,11.9959
"21720","Gadus macrocephalus","Pacific cod",2019,41,"M-20",58.98307,-169.84268,11.7092,5.4472
"21720","Gadus macrocephalus","Pacific cod",2019,41,"N-20",59.31422,-169.8658,22.4465,9.1255
"21720","Gadus macrocephalus","Pacific cod",2019,41,"O-20",59.65473,-169.90879,5.9231,4.7732
"21720","Gadus macrocephalus","Pacific cod",2019,41,"P-20",59.98522,-169.96241,14.2863,9.8624
"21720","Gadus macrocephalus","Pacific cod",2019,41,"O-22",59.65367,-171.25576,14.0748,4.8216
"21720","Gadus macrocephalus","Pacific cod",2019,41,"P-22",59.97039,-171.30051,14.1178,4.4345
"21720","Gadus macrocephalus","Pacific cod",2019,41,"Q-22",60.33568,-171.36549,9.8702,5.1588
"21720","Gadus macrocephalus","Pacific cod",2019,41,"R-22",60.64473,-171.43654,5.8513,2.26
"21720","Gadus macrocephalus","Pacific cod",2019,41,"S-22",60.99649,-171.50217,24.2861,10.9015
"21720","Gadus macrocephalus","Pacific cod",2019,41,"S-23",60.99968,-172.18875,18.8851,5.9323
"21720","Gadus macrocephalus","Pacific cod",2019,41,"R-23",60.68481,-172.11585,6.1522,2.4111
"21720","Gadus macrocephalus","Pacific cod",2019,41,"R-24",60.66581,-172.72284,58.6744,21.4125
"21720","Gadus macrocephalus","Pacific cod",2019,41,"S-24",60.9998,-172.83648,8.5996,3.8096
"21720","Gadus macrocephalus","Pacific cod",2019,41,"S-25",60.99848,-173.46873,10.38,3.0006
"21720","Gadus macrocephalus","Pacific cod",2019,41,"R-27",60.65452,-174.8251,6.4688,2.0033
"21720","Gadus macrocephalus","Pacific cod",2019,41,"Q-21",60.34107,-170.65359,5.6449,4.554
"21720","Gadus macrocephalus","Pacific cod",2019,41,"P-21",60.03167,-170.6391,7.1662,3.9641
"21720","Gadus macrocephalus","Pacific cod",2019,41,"O-21",59.6863,-170.58696,3.5499,2.459
"21720","Gadus macrocephalus","Pacific cod",2019,41,"N-21",59.35335,-170.54073,17.6484,6.0255
"21720","Gadus macrocephalus","Pacific cod",2019,41,"M-24",59.01578,-172.43835,29.1679,7.9599
"21720","Gadus macrocephalus","Pacific cod",2019,41,"N-22",59.31305,-171.18085,18.1176,4.2831
"21720","Gadus macrocephalus","Pacific cod",2019,41,"M-23",59.00969,-171.781,21.4335,4.2822
"21720","Gadus macrocephalus","Pacific cod",2019,41,"L-23",58.6821,-171.71583,16.2723,3.5648
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-23",58.34597,-171.65172,9.7236,3.2892
"21720","Gadus macrocephalus","Pacific cod",2019,41,"J-23",58.01341,-171.59978,5.6772,1.5524
"21720","Gadus macrocephalus","Pacific cod",2019,41,"I-23",57.67237,-171.53236,8.7897,2.3087
"21720","Gadus macrocephalus","Pacific cod",2019,41,"H-23",57.34686,-171.47548,8.2828,1.0956
"21720","Gadus macrocephalus","Pacific cod",2019,41,"L-22",58.65002,-171.07704,31.1082,5.0378
"21720","Gadus macrocephalus","Pacific cod",2019,41,"L-21",58.66222,-170.43306,18.4211,7.5454
"21720","Gadus macrocephalus","Pacific cod",2019,41,"M-21",58.99168,-170.47649,15.5596,4.37
"21720","Gadus macrocephalus","Pacific cod",2019,41,"M-22",58.99376,-171.10647,33.3085,8.1638
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-19",58.33836,-169.10769,12.5223,4.7478
"21720","Gadus macrocephalus","Pacific cod",2019,41,"S-26",60.97787,-174.1884,12.7263,3.1072
"21720","Gadus macrocephalus","Pacific cod",2019,41,"L-19",58.68142,-169.12431,17.7766,7.9997
"21720","Gadus macrocephalus","Pacific cod",2019,41,"R-25",60.65047,-173.46578,9.7433,5.7947
"21720","Gadus macrocephalus","Pacific cod",2019,41,"R-26",60.68084,-174.12039,26.9535,5.7082
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-21",58.31121,-170.3781,16.49,4.7132
"21720","Gadus macrocephalus","Pacific cod",2019,41,"K-22",58.33581,-171.01246,9.9003,2.6519
"21720","Gadus macrocephalus","Pacific cod",2019,42,"J-18",58.02437,-168.44444,14.014,7.1913
"21720","Gadus macrocephalus","Pacific cod",2019,42,"I-18",57.66708,-168.38631,11.4777,5.7323
"21720","Gadus macrocephalus","Pacific cod",2019,42,"IH1918",57.50975,-168.73239,7.5606,2.6328
"21720","Gadus macrocephalus","Pacific cod",2019,42,"H-19",57.35335,-168.97735,11.9145,45.265
"21720","Gadus macrocephalus","Pacific cod",2019,42,"F-21",56.66181,-170.13446,15.7441,2.3623
"21720","Gadus macrocephalus","Pacific cod",2019,42,"GF2221",56.83561,-170.45667,0.635,0.2022
"21720","Gadus macrocephalus","Pacific cod",2019,42,"G-20",56.98491,-169.54241,6.8575,8.6607
"21720","Gadus macrocephalus","Pacific cod",2019,42,"HG2019",57.15068,-169.31816,14.9639,6.0953
"21720","Gadus macrocephalus","Pacific cod",2019,42,"H-20",57.31138,-169.59472,9.6411,3.7644
"21720","Gadus macrocephalus","Pacific cod",2019,42,"I-20",57.65585,-169.66318,12.1975,3.5665
"21720","Gadus macrocephalus","Pacific cod",2019,42,"JI2019",57.82094,-169.3555,18.3903,19.4259
"21720","Gadus macrocephalus","Pacific cod",2019,42,"J-20",57.9753,-169.68565,18.0252,5.8436
"21720","Gadus macrocephalus","Pacific cod",2019,42,"HG2120",57.166,-169.83242,10.238,51.4381
"21720","Gadus macrocephalus","Pacific cod",2019,42,"H-21",57.32315,-170.1704,19.0855,17.3872
"21720","Gadus macrocephalus","Pacific cod",2019,42,"IH2120",57.48941,-169.98476,17.3878,7.3537
"21720","Gadus macrocephalus","Pacific cod",2019,42,"IH2221",57.49167,-170.52322,5.0995,3.9565
"21720","Gadus macrocephalus","Pacific cod",2019,42,"H-22",57.35019,-170.83212,5.7397,1.256
"21720","Gadus macrocephalus","Pacific cod",2019,42,"I-22",57.65666,-170.90425,2.8923,0.8765
"21720","Gadus macrocephalus","Pacific cod",2019,42,"JI2221",57.82782,-170.63003,5.2981,0.8757
"21720","Gadus macrocephalus","Pacific cod",2019,42,"I-21",57.66794,-170.29194,16.308,2.9331
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-03",56.67795,-166.42057,2.3532,0.6531
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-02",57.33582,-167.13461,1.1135,0.4218
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-03",57.31946,-166.46556,3.7059,0.8979
"21720","Gadus macrocephalus","Pacific cod",2019,31,"I-03",57.64686,-166.49533,6.5207,1.6688
"21720","Gadus macrocephalus","Pacific cod",2019,31,"J-03",57.98603,-166.51849,20.2272,6.8307
"21720","Gadus macrocephalus","Pacific cod",2019,31,"I-02",57.64986,-167.12238,7.0299,2.9275
"21720","Gadus macrocephalus","Pacific cod",2019,31,"J-02",57.98198,-167.15639,13.278,5.7786
"21720","Gadus macrocephalus","Pacific cod",2019,31,"I-01",57.69396,-167.75726,6.4049,6.8137
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-12",56.67444,-160.94185,8.2491,22.6972
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-11",56.65096,-161.59646,44.4323,28.8434
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-11",56.9865,-161.55186,20.9209,27.9605
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-11",57.30906,-161.55211,6.7682,33.6768
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-09",57.01481,-162.7846,7.6599,14.3678
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-10",57.00829,-162.16481,6.1304,7.2576
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-10",56.67773,-162.18093,12.3939,9.8649
"21720","Gadus macrocephalus","Pacific cod",2019,31,"E-10",56.34555,-162.18124,17.0703,3.4829
"21720","Gadus macrocephalus","Pacific cod",2019,31,"D-10",56.00455,-162.26172,5.2985,1.455
"21720","Gadus macrocephalus","Pacific cod",2019,31,"I-13",57.69052,-160.25799,9.4635,25.9213
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-13",57.34125,-160.29398,14.5282,36.4984
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-13",56.66937,-160.35115,72.2428,344.8295
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-09",56.66986,-162.81097,9.6651,3.705
"21720","Gadus macrocephalus","Pacific cod",2019,31,"E-09",56.35025,-162.79048,5.2937,1.73
"21720","Gadus macrocephalus","Pacific cod",2019,31,"D-09",56.00527,-162.79824,1.5545,0.6136
"21720","Gadus macrocephalus","Pacific cod",2019,31,"D-08",55.99372,-163.39367,19.6327,8.5705
"21720","Gadus macrocephalus","Pacific cod",2019,31,"E-03",56.34468,-166.41512,4.2866,0.7822
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-01",56.65396,-167.6742,12.2917,2.1992
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-01",56.97769,-167.68022,11.0355,4.033
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-01",57.34135,-167.75688,10.044,5.8345
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-12",56.9897,-160.92772,14.1241,43.15
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-12",57.32342,-160.92923,26.2481,39.4567
"21720","Gadus macrocephalus","Pacific cod",2019,31,"I-12",57.65181,-160.88213,15.2503,47.8454
"21720","Gadus macrocephalus","Pacific cod",2019,31,"C-08",55.66445,-163.40103,5.6677,2.9574
"21720","Gadus macrocephalus","Pacific cod",2019,31,"B-08",55.34481,-163.39036,2.4488,14.1611
"21720","Gadus macrocephalus","Pacific cod",2019,31,"B-07",55.35143,-164.0017,13.9024,5.3006
"21720","Gadus macrocephalus","Pacific cod",2019,31,"B-06",55.3485,-164.54327,3.7019,1.252
"21720","Gadus macrocephalus","Pacific cod",2019,31,"A-06",55.05511,-164.57017,18.0323,19.1412
"21720","Gadus macrocephalus","Pacific cod",2019,31,"Z-05",54.71069,-165.13802,10.8329,1.8671
"21720","Gadus macrocephalus","Pacific cod",2019,31,"C-05",55.64897,-165.17235,7.2086,2.5139
"21720","Gadus macrocephalus","Pacific cod",2019,31,"C-06",55.66857,-164.5875,4.0094,1.2688
"21720","Gadus macrocephalus","Pacific cod",2019,31,"C-07",55.67489,-164.00599,4.5802,1.0722
"21720","Gadus macrocephalus","Pacific cod",2019,31,"D-07",55.98878,-164.0336,7.0035,2.8653
"21720","Gadus macrocephalus","Pacific cod",2019,31,"E-07",56.32087,-164.0098,8.9943,1.8152
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-07",56.65284,-164.00925,5.7904,1.7533
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-07",56.98288,-164.03133,9.4915,3.19
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-07",57.3319,-164.02352,16.727,8.1418
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-06",57.343,-164.60169,3.8586,4.764
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-06",57.00837,-164.59852,10.7448,4.0292
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-06",56.68538,-164.57939,4.6372,1.1035
"21720","Gadus macrocephalus","Pacific cod",2019,31,"F-02",56.66005,-167.06417,2.8784,0.8224
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-02",56.98914,-167.08534,10.1545,2.2566
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-03",57.01591,-166.47521,4.1348,2.4809
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-04",56.98066,-165.84069,7.8244,4.9641
"21720","Gadus macrocephalus","Pacific cod",2019,31,"H-04",57.3211,-165.86474,10.5678,2.2775
"21720","Gadus macrocephalus","Pacific cod",2019,31,"I-04",57.6547,-165.88003,6.4385,1.4539
"21720","Gadus macrocephalus","Pacific cod",2019,31,"G-13",57.00733,-160.31564,15.2912,98.1344
"21720","Gadus macrocephalus","Pacific cod",2019,31,"E-06",56.3503,-164.57556,3.4791,0.6581
"21720","Gadus macrocephalus","Pacific cod",2019,32,"HG1918",57.17949,-168.61982,10.622,2.932
"21720","Gadus macrocephalus","Pacific cod",2019,32,"G-19",57.01864,-168.92244,5.1492,2.0215
"21720","Gadus macrocephalus","Pacific cod",2019,32,"GF1918",56.84641,-168.59127,21.5795,5.1721
"21720","Gadus macrocephalus","Pacific cod",2019,32,"F-19",56.68304,-168.88859,8.3887,1.7756
"21720","Gadus macrocephalus","Pacific cod",2019,32,"F-20",56.65488,-169.52498,5.4939,4.9282
"21720","Gadus macrocephalus","Pacific cod",2019,32,"G-18",56.9902,-168.33563,13.9911,4.6489
"21720","Gadus macrocephalus","Pacific cod",2019,32,"H-18",57.30999,-168.38158,14.0719,3.6515
"21720","Gadus macrocephalus","Pacific cod",2019,32,"GF2019",56.84555,-169.30098,7.9773,2.5154
"21720","Gadus macrocephalus","Pacific cod",2019,10,"L-07",58.65326,-164.00653,25.5134,31.4769
"21720","Gadus macrocephalus","Pacific cod",2019,10,"L-08",58.66036,-163.3461,8.4358,19.5487
"21720","Gadus macrocephalus","Pacific cod",2019,10,"M-08",58.97995,-163.32201,0.0872,1.1535
"21720","Gadus macrocephalus","Pacific cod",2019,10,"M-07",59.005,-163.97581,0.4287,4.6652
"21720","Gadus macrocephalus","Pacific cod",2019,10,"M-06",59.00764,-164.63969,1.8599,8.7939
"21720","Gadus macrocephalus","Pacific cod",2019,10,"L-06",58.69292,-164.66715,9.3235,32.0644
"21720","Gadus macrocephalus","Pacific cod",2019,10,"K-06",58.35141,-164.63071,5.3856,15.0236
"21720","Gadus macrocephalus","Pacific cod",2019,10,"J-06",58.01659,-164.59934,1.3265,1.3508
"21720","Gadus macrocephalus","Pacific cod",2019,10,"I-06",57.67419,-164.61851,3.2373,8.1632
"21720","Gadus macrocephalus","Pacific cod",2019,10,"J-04",57.98913,-165.8997,3.4598,4.5927
"21720","Gadus macrocephalus","Pacific cod",2019,10,"K-04",58.30233,-165.91112,3.3626,20.148
